#Entry	Entry name	Length	Organism
P12912	X_HBVCP	154	Chimpanzee hepatitis B virus (isolate United Kingdom/LSH/1988) (HBVcpz)
Q8JMY3	X_HBVF2	154	Hepatitis B virus genotype F1 subtype adw4 (isolate El Salvador/1116Sal/1997) (HBV-F)
Q9J5S3	X_HBVOR	154	Orangutan hepatitis B virus (isolate Somad) (HBVoru)
P12937	X_WHV2	141	Woodchuck hepatitis B virus (isolate 2) (WHV)
P12913	X_WHV4	141	Woodchuck hepatitis B virus (isolate 7) (WHV)
Q9YJT2	X_HBVGO	154	Gorilla hepatitis B virus (isolate Cameroon/gor97) (HBVgor)
P17102	X_HBVA4	154	Hepatitis B virus genotype A2 subtype adw2 (isolate Germany/991/1990) (HBV-A)
Q4R1S9	X_HBVA8	154	Hepatitis B virus genotype A3 (isolate Cameroon/CMR983/1994) (HBV-A)
Q91C38	X_HBVA6	154	Hepatitis B virus genotype A1 subtype adw2 (isolate South Africa/84/2001) (HBV-A)
Q9E6S8	X_HBVC0	154	Hepatitis B virus genotype C (isolate Vietnam/3270/2000) (HBV-C)
P0C681	X_HBVD5	154	Hepatitis B virus genotype D subtype ayw (isolate Australia/AustKW/1991) (HBV-D)
Q69604	X_HBVE1	154	Hepatitis B virus genotype E subtype ayw4 (isolate Kou) (HBV-E)
Q05499	X_HBVF1	154	Hepatitis B virus genotype F2 (isolate Brazil/w4B) (HBV-F)
Q69607	X_HBVF6	154	Hepatitis B virus genotype F2 subtype adw4q (isolate Senegal/9203) (HBV-F)
P11294	X_WHV6	141	Woodchuck hepatitis B virus (isolate w64/pWS23) (WHV)
P24026	X_HBVD2	154	Hepatitis B virus genotype D (isolate France/alpha1/1989) (HBV-D)
Q99HR6	X_HBVF4	154	Hepatitis B virus genotype F2 (isolate Argentina/sa16/2000) (HBV-F)
P87743	X_HBVGB	154	Gibbon hepatitis B virus subtype ayw3q (isolate Hope) (HBVgbn)
Q8JN06	X_HBVH2	154	Hepatitis B virus genotype H subtype adw4 (isolate Nicaragua/1853Nic/1997) (HBV-H)
P69714	X_HBVA2	154	Hepatitis B virus genotype A2 subtype adw (isolate Japan/Nishioka/1983) (HBV-A)
P20976	X_HBVB1	154	Hepatitis B virus genotype B1 subtype adw (isolate Japan/pJDW233/1988) (HBV-B)
P20977	X_HBVB4	154	Hepatitis B virus genotype B/C subtype adw (isolate Okinawa/pODW282/1998) (HBV-B)
Q9PX75	X_HBVB7	154	Hepatitis B virus genotype B1 (isolate Japan/Yamagata-2/1998) (HBV-B)
P0C686	X_HBVC1	154	Hepatitis B virus genotype C subtype adr (isolate Japan/Nishioka/1983) (HBV-C)
P0C687	X_HBVC9	154	Hepatitis B virus genotype C subtype ayw (isolate Australia/AustRC/1992) (HBV-C)
P03165	X_HBVD3	154	Hepatitis B virus genotype D subtype ayw (isolate France/Tiollais/1979) (HBV-D)
O93195	X_HBVD7	154	Hepatitis B virus genotype D (isolate Germany/1-91/1991) (HBV-D)
Q913A9	X_HBVC7	154	Hepatitis B virus genotype C subtype ayw (isolate China/Tibet127/2002) (HBV-C)
Q9IBI5	X_HBVG3	154	Hepatitis B virus genotype G (isolate IG29227/2000) (HBV-G)
Q8JMZ5	X_HBVH3	154	Hepatitis B virus genotype H subtype adw4 (isolate Nicaragua/2928Nic/1997) (HBV-H)
P12914	X_WHV3	141	Woodchuck hepatitis B virus (isolate 59) (WHV)
Q9QAX0	X_HBVE3	154	Hepatitis B virus genotype E (isolate Chimpanzee/Ch195/1999) (HBV-E)
P69713	X_HBVA3	154	Hepatitis B virus genotype A2 subtype adw2 (strain Rutter 1979) (HBV-A)
O91531	X_HBVA7	154	Hepatitis B virus genotype A2 (isolate Japan/11D11HCCW/1998) (HBV-A)
Q9PXA2	X_HBVB5	154	Hepatitis B virus genotype B2 (isolate Vietnam/16091/1992) (HBV-B)
P0C678	X_HBVB8	154	Hepatitis B virus genotype B1 (isolate Japan/Ry30/2002) (HBV-B)
Q9YZR6	X_HBVC2	154	Hepatitis B virus genotype C subtype ar (isolate Japan/S-207/1988) (HBV-C)
Q67923	X_HBVB6	154	Hepatitis B virus genotype B2 subtype adw (isolate China/patient4/1996) (HBV-B)
Q69027	X_HBVCJ	154	Hepatitis B virus genotype C subtype ayr (isolate Human/Japan/Okamoto/-) (HBV-C)
Q67877	X_HBVD6	154	Hepatitis B virus genotype D subtype ayw (isolate Italy/CI/1992) (HBV-D)
Q80IU8	X_HBVE2	154	Hepatitis B virus genotype E (isolate Cote d'Ivoire/ABI-129/2003) (HBV-E)
P03167	X_WHV1	141	Woodchuck hepatitis B virus (isolate 1) (WHV)
P17401	X_WHV5	141	Woodchuck hepatitis B virus (isolate 8) (WHV)
O71302	X_WMHBV	152	Woolly monkey hepatitis B virus (isolate Louisville) (WMHBV)
Q64902	X_ASHV	138	Arctic squirrel hepatitis virus (ASHV)
P03168	X_GSHV	138	Ground squirrel hepatitis virus (strain 27) (GSHV)
P20975	X_HBVB2	154	Hepatitis B virus genotype B2 (isolate Indonesia/pIDW420/1988) (HBV-B)
P12936	X_HBVC3	154	Hepatitis B virus genotype C subtype adr (strain Japan/adr4/1983) (HBV-C)
Q9QMI3	X_HBVD4	154	Hepatitis B virus genotype D subtype ayw (isolate Japan/JYW796/1988) (HBV-D)
Q8JMY5	X_HBVH1	154	Hepatitis B virus genotype H (isolate United States/LAS2523/2002) (HBV-H)
Q4R1S1	X_HBVA9	154	Hepatitis B virus genotype A3 (isolate Cameroon/CMR711/1994) (HBV-A)
P0C685	X_HBVB3	154	Hepatitis B virus genotype B2 (isolate Vietnam/9873/1997) (HBV-B)
Q80IU5	X_HBVE4	154	Hepatitis B virus genotype E (isolate Cote d'Ivoire/ABI-212/2003) (HBV-E)
P0C689	X_HBVC5	145	Hepatitis B virus genotype C subtype ad (isolate Japan/S-179/1988) (HBV-C)
Q6NWI4	YPEL3_DANRE	119	Danio rerio (Zebrafish) (Brachydanio rerio)
P61237	YPEL3_MOUSE	119	Mus musculus (Mouse)
A6QPH8	YPEL3_BOVIN	119	Bos taurus (Bovine)
Q65Z54	YPEL3_ORYLA	119	Oryzias latipes (Japanese rice fish) (Japanese killifish)
P61236	YPEL3_HUMAN	119	Homo sapiens (Human)
O95932	TGM3L_HUMAN	706	Homo sapiens (Human)
Q64434	PTK6_MOUSE	451	Mus musculus (Mouse)
Q13882	PTK6_HUMAN	451	Homo sapiens (Human)
P20396	TRH_HUMAN	242	Homo sapiens (Human)
Q9BZA8	PC11Y_HUMAN	1340	Homo sapiens (Human)
Q04864	REL_HUMAN	619	Homo sapiens (Human)
P01125	REL_MELGA	538	Meleagris gallopavo (Common turkey)
P16236	REL_CHICK	598	Gallus gallus (Chicken)
P15307	REL_MOUSE	587	Mus musculus (Mouse)
P35546	RET_MOUSE	1115	Mus musculus (Mouse)
P07949	RET_HUMAN	1114	Homo sapiens (Human)
G3V9H8	RET_RAT	1115	Rattus norvegicus (Rat)
Q1JPZ3	SRC_DANRE	534	Danio rerio (Zebrafish) (Brachydanio rerio)
Q9WUD9	SRC_RAT	536	Rattus norvegicus (Rat)
P00523	SRC_CHICK	533	Gallus gallus (Chicken)
P12931	SRC_HUMAN	536	Homo sapiens (Human)
Q3TXX3	ZFY27_MOUSE	415	Mus musculus (Mouse)
Q5T4F4	ZFY27_HUMAN	411	Homo sapiens (Human)
Q8IYL9	PSYR_HUMAN	337	Homo sapiens (Human)
Q61038	PSYR_MOUSE	337	Mus musculus (Mouse)
Q32PV0	GULP1_DANRE	300	Danio rerio (Zebrafish) (Brachydanio rerio)
Q8K2A1	GULP1_MOUSE	304	Mus musculus (Mouse)
Q5PQS4	GULP1_RAT	304	Rattus norvegicus (Rat)
Q9UBP9	GULP1_HUMAN	304	Homo sapiens (Human)
O14603	PRY_HUMAN	147	Homo sapiens (Human)
Q8XGS2	NEPI_SALTI	397	Salmonella typhi
Q197D9	VF193_IIV3	206	Invertebrate iridescent virus 3 (IIV-3) (Mosquito iridescent virus)
O10345	IAP4_NPVOP	118	Orgyia pseudotsugata multicapsid polyhedrosis virus (OpMNPV)
Q6R7C4	IAP4_OSHVF	465	Ostreid herpesvirus 1 (isolate France) (OsHV-1) (Pacific oyster herpesvirus)
Q6R7I2	IAP1_OSHVF	364	Ostreid herpesvirus 1 (isolate France) (OsHV-1) (Pacific oyster herpesvirus)
Q6R7E2	IAP2_OSHVF	170	Ostreid herpesvirus 1 (isolate France) (OsHV-1) (Pacific oyster herpesvirus)
Q6R7D0	IAP3_OSHVF	250	Ostreid herpesvirus 1 (isolate France) (OsHV-1) (Pacific oyster herpesvirus)
O36423	VGA9_ALHV1	168	Alcelaphine herpesvirus 1 (strain C500) (AlHV-1) (Malignant catarrhal fever virus)
Q9VQ79	AIFM1_DROME	739	Drosophila melanogaster (Fruit fly)
Q0E592	HELI1_SFAVA	978	Spodoptera frugiperda ascovirus 1a (SfAV-1a)
Q6WQI6	HEPN1_HUMAN	88	Homo sapiens (Human)
Q0E588	ESTE_SFAVA	592	Spodoptera frugiperda ascovirus 1a (SfAV-1a)
Q6DN03	H2B2C_HUMAN	193	Homo sapiens (Human)
Q6DRA6	H2B2D_HUMAN	164	Homo sapiens (Human)
Q5T013	HYI_HUMAN	277	Homo sapiens (Human)
O62640	PIAP_PIG	358	Sus scrofa (Pig)
Q0E587	MMP_SFAVA	386	Spodoptera frugiperda ascovirus 1a (SfAV-1a)
E0CYC6	NAT8B_MOUSE	232	Mus musculus (Mouse)
Q9UHF3	NAT8B_HUMAN	227	Homo sapiens (Human)
Q0E517	Y084_SFAVA	1048	Spodoptera frugiperda ascovirus 1a (SfAV-1a)
Q9UF72	T73AS_HUMAN	201	Homo sapiens (Human)
Q9HAU6	TCTP8_HUMAN	139	Homo sapiens (Human)
Q3MIT2	PUS10_HUMAN	529	Homo sapiens (Human)
Q9BZS9	YG041_HUMAN	49	Homo sapiens (Human)
Q9BXW3	SNH12_HUMAN	62	Homo sapiens (Human)
Q8WPW2	PDX1_SUBDO	306	Suberites domuncula (Sponge)
O15553	MEFV_HUMAN	781	Homo sapiens (Human)
Q63065	PDK1_RAT	434	Rattus norvegicus (Rat)
Q8BFP9	PDK1_MOUSE	434	Mus musculus (Mouse)
Q15118	PDK1_HUMAN	436	Homo sapiens (Human)
Q15119	PDK2_HUMAN	407	Homo sapiens (Human)
Q64536	PDK2_RAT	407	Rattus norvegicus (Rat)
Q9JK42	PDK2_MOUSE	407	Mus musculus (Mouse)
Q53FA7	QORX_HUMAN	332	Homo sapiens (Human)
Q8LLD4	REP_ARATH	563	Arabidopsis thaliana (Mouse-ear cress)
P39958	GDI1_YEAST	451	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)
Q15276	RABE1_HUMAN	862	Homo sapiens (Human)
O35550	RABE1_RAT	862	Rattus norvegicus (Rat)
O35551	RABE1_MOUSE	862	Mus musculus (Mouse)
Q9V8W3	RABEP_DROME	511	Drosophila melanogaster (Fruit fly)
P24386	RAE1_HUMAN	653	Homo sapiens (Human)
Q8INB9	AKT1_DROME	611	Drosophila melanogaster (Fruit fly)
Q01314	AKT1_BOVIN	480	Bos taurus (Bovine)
P31749	AKT1_HUMAN	480	Homo sapiens (Human)
P47196	AKT1_RAT	480	Rattus norvegicus (Rat)
P31750	AKT1_MOUSE	480	Mus musculus (Mouse)
Q60823	AKT2_MOUSE	481	Mus musculus (Mouse)
P47197	AKT2_RAT	481	Rattus norvegicus (Rat)
P31751	AKT2_HUMAN	481	Homo sapiens (Human)
Q63484	AKT3_RAT	479	Rattus norvegicus (Rat)
Q9Y243	AKT3_HUMAN	479	Homo sapiens (Human)
Q9WUA6	AKT3_MOUSE	479	Mus musculus (Mouse)
Q9SSX0	RAC1_ORYSJ	214	Oryza sativa subsp. japonica (Rice)
Q6NUQ1	RINT1_HUMAN	792	Homo sapiens (Human)
P46695	IEX1_HUMAN	156	Homo sapiens (Human)
P46694	IEX1_MOUSE	153	Mus musculus (Mouse)
Q07292	KRAF1_CAEEL	813	Caenorhabditis elegans
Q99N57	RAF1_MOUSE	648	Mus musculus (Mouse)
A7E3S4	RAF1_BOVIN	648	Bos taurus (Bovine)
Q5R5M7	RAF1_PONAB	648	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)
P11345	RAF1_RAT	648	Rattus norvegicus (Rat)
P04049	RAF1_HUMAN	648	Homo sapiens (Human)
O43504	LTOR5_HUMAN	91	Homo sapiens (Human)
Q9D1L9	LTOR5_MOUSE	91	Mus musculus (Mouse)
Q3SZ68	LTOR5_BOVIN	91	Bos taurus (Bovine)
Q66X52	LTOR5_PIG	91	Sus scrofa (Pig)
Q9WUB0	HOIL1_MOUSE	508	Mus musculus (Mouse)
Q9BYM8	HOIL1_HUMAN	510	Homo sapiens (Human)
Q13905	RPGF1_HUMAN	1077	Homo sapiens (Human)
Q9Y4G8	RPGF2_HUMAN	1499	Homo sapiens (Human)
F1MSG6	RPGF2_BOVIN	1486	Bos taurus (Bovine)
Q8CHG7	RPGF2_MOUSE	1496	Mus musculus (Mouse)
F1PBJ0	RPGF2_CANLF	1498	Canis lupus familiaris (Dog) (Canis familiaris)
F1M386	RPGF2_RAT	1496	Rattus norvegicus (Rat)
Q9NS23	RASF1_HUMAN	344	Homo sapiens (Human)
Q99MK9	RASF1_MOUSE	340	Mus musculus (Mouse)
Q8BMS9	RASF2_MOUSE	326	Mus musculus (Mouse)
P50749	RASF2_HUMAN	326	Homo sapiens (Human)
Q3B7D5	RASF2_RAT	326	Rattus norvegicus (Rat)
Q566C5	RASF4_RAT	322	Rattus norvegicus (Rat)
Q9H2L5	RASF4_HUMAN	321	Homo sapiens (Human)
Q8CB96	RASF4_MOUSE	322	Mus musculus (Mouse)
Q5EBH1	RASF5_MOUSE	413	Mus musculus (Mouse)
Q8WWW0	RASF5_HUMAN	418	Homo sapiens (Human)
O35141	RASF5_RAT	413	Rattus norvegicus (Rat)
Q6ZTQ3	RASF6_HUMAN	369	Homo sapiens (Human)
Q4QR82	RASF6_RAT	341	Rattus norvegicus (Rat)
Q80UQ2	RASF6_MOUSE	353	Mus musculus (Mouse)
Q9DD19	RASF7_MOUSE	359	Mus musculus (Mouse)
Q02833	RASF7_HUMAN	373	Homo sapiens (Human)
Q13283	G3BP1_HUMAN	466	Homo sapiens (Human)
Q9Z1S3	GRP1_MOUSE	795	Mus musculus (Mouse)
Q80X95	RRAGA_MOUSE	313	Mus musculus (Mouse)
Q63486	RRAGA_RAT	313	Rattus norvegicus (Rat)
Q3SX43	RRAGA_BOVIN	313	Bos taurus (Bovine)
Q7L523	RRAGA_HUMAN	313	Homo sapiens (Human)
Q03206	RAC1_CAEEL	191	Caenorhabditis elegans
P11233	RALA_HUMAN	206	Homo sapiens (Human)
Q9JIW9	RALB_MOUSE	206	Mus musculus (Mouse)
Q4R379	RALB_MACFA	206	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)
P11234	RALB_HUMAN	206	Homo sapiens (Human)
Q5R4B8	RALB_PONAB	206	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)
P36860	RALB_RAT	206	Rattus norvegicus (Rat)
Q8TDY2	RBCC1_HUMAN	1594	Homo sapiens (Human)
Q9ESK9	RBCC1_MOUSE	1588	Mus musculus (Mouse)
P63245	RACK1_RAT	317	Rattus norvegicus (Rat)
P63243	RACK1_BOVIN	317	Bos taurus (Bovine)
P63246	RACK1_PIG	317	Sus scrofa (Pig)
P68040	RACK1_MOUSE	317	Mus musculus (Mouse)
P63244	RACK1_HUMAN	317	Homo sapiens (Human)
Q15303	ERBB4_HUMAN	1308	Homo sapiens (Human)
Q61527	ERBB4_MOUSE	1308	Mus musculus (Mouse)
Q62956	ERBB4_RAT	1308	Rattus norvegicus (Rat)
Q5PQP2	RCAS1_RAT	213	Rattus norvegicus (Rat)
Q9D0V7	RCAS1_MOUSE	213	Mus musculus (Mouse)
O00559	RCAS1_HUMAN	213	Homo sapiens (Human)
Q865S0	RCAS1_CANLF	213	Canis lupus familiaris (Dog) (Canis familiaris)
Q60855	RIPK1_MOUSE	656	Mus musculus (Mouse)
Q13546	RIPK1_HUMAN	671	Homo sapiens (Human)
Q3SZJ2	RIPK2_BOVIN	540	Bos taurus (Bovine)
O43353	RIPK2_HUMAN	540	Homo sapiens (Human)
P58801	RIPK2_MOUSE	539	Mus musculus (Mouse)
Q9QZL0	RIPK3_MOUSE	486	Mus musculus (Mouse)
Q9Y572	RIPK3_HUMAN	518	Homo sapiens (Human)
P57078	RIPK4_HUMAN	832	Homo sapiens (Human)
Q9ERK0	RIPK4_MOUSE	786	Mus musculus (Mouse)
P36888	FLT3_HUMAN	993	Homo sapiens (Human)
Q00342	FLT3_MOUSE	1000	Mus musculus (Mouse)
Q9HD43	PTPRH_HUMAN	1115	Homo sapiens (Human)
B9EKR1	PRPTZ_MOUSE	2312	Mus musculus (Mouse)
P23471	PTPRZ_HUMAN	2315	Homo sapiens (Human)
Q62656	PTPRZ_RAT	2316	Rattus norvegicus (Rat)
A0A0D2YG10	FUB1_FUSO4	2410	Fusarium oxysporum f. sp. lycopersici (strain 4287 / CBS 123668 / FGSC 9935 / NRRL 34936) (Fusarium vascular wilt of tomato)
S0DRI1	FUB1_GIBF5	2410	Gibberella fujikuroi (strain CBS 195.34 / IMI 58289 / NRRL A-6831) (Bakanae and foot rot disease fungus) (Fusarium fujikuroi)
W7MT31	FUB1_GIBM7	2409	Gibberella moniliformis (strain M3125 / FGSC 7600) (Maize ear and stalk rot fungus) (Fusarium verticillioides)
P49796	RGS3_HUMAN	1198	Homo sapiens (Human)
Q96TC7	RMD3_HUMAN	470	Homo sapiens (Human)
Q5R6Z1	RMD3_PONAB	470	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)
Q66H15	RMD3_RAT	471	Rattus norvegicus (Rat)
Q1JQC5	RMD3_BOVIN	471	Bos taurus (Bovine)
Q3UJU9	RMD3_MOUSE	470	Mus musculus (Mouse)
Q8N122	RPTOR_HUMAN	1335	Homo sapiens (Human)
Q8WUF5	IASPP_HUMAN	828	Homo sapiens (Human)
Q5I1X5	IASPP_MOUSE	824	Mus musculus (Mouse)
Q9WJB2	RPOA_PRRSR	3960	Porcine reproductive and respiratory syndrome virus (strain VR-2332) (PRRSV)
Q04561	RPOA_PRRSL	3855	Porcine reproductive and respiratory syndrome virus (strain Lelystad) (PRRSV)
A0MD28	RPOA_PRRSS	3838	Porcine reproductive and respiratory syndrome virus (isolate Pig/United States/SD 01-08/2001) (PRRSV)
P0C6Y1	R1AB_IBVB	6629	Avian infectious bronchitis virus (strain Beaudette) (IBV)
P15927	RFA2_HUMAN	270	Homo sapiens (Human)
O95197	RTN3_HUMAN	1032	Homo sapiens (Human)
Q08D83	RTN3_BOVIN	256	Bos taurus (Bovine)
Q9ES97	RTN3_MOUSE	964	Mus musculus (Mouse)
Q6RJR6	RTN3_RAT	940	Rattus norvegicus (Rat)
Q5RBL9	RTN3_PONAB	236	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)
Q24472	RBF_DROME	845	Drosophila melanogaster (Fruit fly)
P13405	RB_MOUSE	921	Mus musculus (Mouse)
P33568	RB_RAT	920	Rattus norvegicus (Rat)
P06400	RB_HUMAN	928	Homo sapiens (Human)
Q7TN75	PEG10_MOUSE	958	Mus musculus (Mouse)
Q86TG7	PEG10_HUMAN	708	Homo sapiens (Human)
Q07960	RHG01_HUMAN	439	Homo sapiens (Human)
Q9R0Z9	RHG07_MOUSE	1092	Mus musculus (Mouse)
Q96QB1	RHG07_HUMAN	1528	Homo sapiens (Human)
P0C6P5	ARG28_RAT	1700	Rattus norvegicus (Rat)
Q8N1W1	ARG28_HUMAN	1705	Homo sapiens (Human)
P97433	ARG28_MOUSE	1693	Mus musculus (Mouse)
Q14155	ARHG7_HUMAN	803	Homo sapiens (Human)
Q9ES28	ARHG7_MOUSE	862	Mus musculus (Mouse)
O55043	ARHG7_RAT	646	Rattus norvegicus (Rat)
O77819	ROCK1_RABIT	1354	Oryctolagus cuniculus (Rabbit)
P61584	ROCK1_PANTR	1003	Pan troglodytes (Chimpanzee)
Q63644	ROCK1_RAT	1369	Rattus norvegicus (Rat)
P70335	ROCK1_MOUSE	1354	Mus musculus (Mouse)
Q13464	ROCK1_HUMAN	1354	Homo sapiens (Human)
Q28021	ROCK2_BOVIN	1388	Bos taurus (Bovine)
P70336	ROCK2_MOUSE	1388	Mus musculus (Mouse)
M3TYT0	ROCK2_PIG	1388	Sus scrofa (Pig)
O75116	ROCK2_HUMAN	1388	Homo sapiens (Human)
Q62868	ROCK2_RAT	1388	Rattus norvegicus (Rat)
Q9WVL4	RK_MOUSE	564	Mus musculus (Mouse)
Q8TEB9	RHBL4_HUMAN	315	Homo sapiens (Human)
Q8BHC7	RHBL4_MOUSE	315	Mus musculus (Mouse)
Q5RBS4	RHBL4_PONAB	318	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)
Q4V8F3	RHBL4_RAT	316	Rattus norvegicus (Rat)
P62745	RHOB_HUMAN	196	Homo sapiens (Human)
P62746	RHOB_MOUSE	196	Mus musculus (Mouse)
Q3ZBW5	RHOB_BOVIN	196	Bos taurus (Bovine)
P62747	RHOB_RAT	196	Rattus norvegicus (Rat)
Q8C6B2	RTKN_MOUSE	564	Mus musculus (Mouse)
Q9BST9	RTKN_HUMAN	563	Homo sapiens (Human)
Q6V7V2	RTKN_RAT	548	Rattus norvegicus (Rat)
Q1RHR2	VAPC_RICBR	134	Rickettsia bellii (strain RML369-C)
Q4UNB2	VAPC2_RICFE	134	Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) (Rickettsia azadi)
A6QQJ8	ZC12A_BOVIN	583	Bos taurus (Bovine)
P89462	RIR1_HHV2H	1142	Human herpesvirus 2 (strain HG52) (HHV-2) (Human herpes simplex virus 2)
O76021	RL1D1_HUMAN	490	Homo sapiens (Human)
Q8BSK8	KS6B1_MOUSE	525	Mus musculus (Mouse)
P67998	KS6B1_RABIT	525	Oryctolagus cuniculus (Rabbit)
P67999	KS6B1_RAT	525	Rattus norvegicus (Rat)
Q6TJY3	KS6B1_BOVIN	527	Bos taurus (Bovine)
P23443	KS6B1_HUMAN	525	Homo sapiens (Human)
Q77J49	UB222_WSSVS	844	White spot syndrome virus (isolate Shrimp/China/Tongan/1996) (WSSV) (White spot bacilliform virus)
Q8BP31	RN122_MOUSE	155	Mus musculus (Mouse)
Q9H9V4	RN122_HUMAN	155	Homo sapiens (Human)
Q8N488	RYBP_HUMAN	228	Homo sapiens (Human)
Q8CCI5	RYBP_MOUSE	228	Mus musculus (Mouse)
Q7SYB3	RYBPA_DANRE	385	Danio rerio (Zebrafish) (Brachydanio rerio)
Q5EG55	RYBPB_DANRE	257	Danio rerio (Zebrafish) (Brachydanio rerio)
Q9W5E1	RBX1A_DROME	108	Drosophila melanogaster (Fruit fly)
Q9UBF6	RBX2_HUMAN	113	Homo sapiens (Human)
Q9WTZ1	RBX2_MOUSE	113	Mus musculus (Mouse)
Q3TSG4	ALKB5_MOUSE	395	Mus musculus (Mouse)
Q80VR2	ELL3_MOUSE	395	Mus musculus (Mouse)
Q9NP77	SSU72_HUMAN	194	Homo sapiens (Human)
Q9H6T3	RPAP3_HUMAN	665	Homo sapiens (Human)
B2RY56	RBM25_MOUSE	838	Mus musculus (Mouse)
Q64LC9	RBM4B_RAT	357	Rattus norvegicus (Rat)
Q1RMU5	RBM5_BOVIN	815	Bos taurus (Bovine)
B2GV05	RBM5_RAT	815	Rattus norvegicus (Rat)
P52756	RBM5_HUMAN	815	Homo sapiens (Human)
Q91YE7	RBM5_MOUSE	815	Mus musculus (Mouse)
Q6AYK1	RNPS1_RAT	305	Rattus norvegicus (Rat)
Q4R5N1	RNPS1_MACFA	305	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)
Q5NVM8	RNPS1_PONAB	305	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)
Q99M28	RNPS1_MOUSE	305	Mus musculus (Mouse)
A6QR16	RNPS1_BOVIN	305	Bos taurus (Bovine)
Q15287	RNPS1_HUMAN	305	Homo sapiens (Human)
Q2TJ95	RSPO3_MOUSE	277	Mus musculus (Mouse)
P60122	RUVB1_MOUSE	456	Mus musculus (Mouse)
Q9Y265	RUVB1_HUMAN	456	Homo sapiens (Human)
P60123	RUVB1_RAT	456	Rattus norvegicus (Rat)
Q2TBU9	RUVB2_BOVIN	463	Bos taurus (Bovine)
Q9Y230	RUVB2_HUMAN	463	Homo sapiens (Human)
Q9WTM5	RUVB2_MOUSE	463	Mus musculus (Mouse)
Q9NWH9	SLTM_HUMAN	1034	Homo sapiens (Human)
Q8CH25	SLTM_MOUSE	1031	Mus musculus (Mouse)
P25050	STP_SHV24	105	Saimiriine herpesvirus 2 (strain 484-77) (SaHV-2) (Herpesvirus saimiri)
P22576	STP_SHV2C	102	Saimiriine herpesvirus 2 (strain 488) (SaHV-2) (Herpesvirus saimiri)
Q9ER74	SALL1_MOUSE	1322	Mus musculus (Mouse)
Q9UHR5	S30BP_HUMAN	308	Homo sapiens (Human)
Q02614	S30BP_MOUSE	308	Mus musculus (Mouse)
Q9VCR6	SAV_DROME	608	Drosophila melanogaster (Fruit fly)
Q7Z7L1	SLN11_HUMAN	901	Homo sapiens (Human)
A8DYY6	SCHI1_DROME	616	Drosophila melanogaster (Fruit fly)
Q8N474	SFRP1_HUMAN	314	Homo sapiens (Human)
Q96HF1	SFRP2_HUMAN	295	Homo sapiens (Human)
P97299	SFRP2_MOUSE	295	Mus musculus (Mouse)
Q6FHJ7	SFRP4_HUMAN	346	Homo sapiens (Human)
Q9JLS4	SFRP4_RAT	348	Rattus norvegicus (Rat)
Q7YRN1	SFRP4_MACMU	346	Macaca mulatta (Rhesus macaque)
Q5T4F7	SFRP5_HUMAN	317	Homo sapiens (Human)
Q9Z1N6	SFRP4_MOUSE	351	Mus musculus (Mouse)
Q3SZY3	PTTG1_BOVIN	202	Bos taurus (Bovine)
Q9BDP6	PTTG1_PIG	121	Sus scrofa (Pig)
Q9CQJ7	PTTG1_MOUSE	199	Mus musculus (Mouse)
A2T767	PTTG1_PANTR	202	Pan troglodytes (Chimpanzee)
P97613	PTTG1_RAT	199	Rattus norvegicus (Rat)
A1YF19	PTTG1_GORGO	202	Gorilla gorilla gorilla (Western lowland gorilla)
O95997	PTTG1_HUMAN	202	Homo sapiens (Human)
O18373	SPS1_DROME	398	Drosophila melanogaster (Fruit fly)
Q32PE3	SELK_BOVIN	95	Bos taurus (Bovine)
Q66I79	SELK_DANRE	94	Danio rerio (Zebrafish) (Brachydanio rerio)
Q2EN82	SELK_PIG	94	Sus scrofa (Pig)
Q641S4	SELK_XENLA	95	Xenopus laevis (African clawed frog)
Q6S9C4	SELK_CHILA	94	Chinchilla lanigera (Long-tailed chinchilla) (Chinchilla villidera)
P59798	SELK_RAT	94	Rattus norvegicus (Rat)
Q4R8M1	SELK_MACFA	94	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)
Q9JLJ1	SELK_MOUSE	94	Mus musculus (Mouse)
Q9Y6D0	SELK_HUMAN	94	Homo sapiens (Human)
Q01H83	SELK_XENTR	95	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)
D3ZTD8	SEM5A_RAT	1074	Rattus norvegicus (Rat)
Q62217	SEM5A_MOUSE	1077	Mus musculus (Mouse)
Q13591	SEM5A_HUMAN	1074	Homo sapiens (Human)
Q9FJ47	SAG12_ARATH	346	Arabidopsis thaliana (Mouse-ear cress)
A2XQE8	SAG39_ORYSI	339	Oryza sativa subsp. indica (Rice)
Q7XWK5	SAG39_ORYSJ	339	Oryza sativa subsp. japonica (Rice)
